"ContestOrder","Contest","Contest ID","Choice","Precinct","BallotsWith Contest","Votes","Overvoted WithVote for this Choice","Undervoted WithoutVote for this Choice","Ballots WithVotes for Others"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","4603","2,144","18","1","1,240","885"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","4604","2,833","33","0","1,484","1,316"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","4605","1,851","24","0","964","863"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","4606","2,098","25","0","1,118","955"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","4607","1,439","18","0","723","698"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","4608","11","0","0","7","4"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","4701","14","0","0","9","5"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","4702","884","7","0","443","434"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","4703","2,124","14","0","1,025","1,085"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","4704","1,252","23","0","609","620"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","4705","1,379","22","0","712","645"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","4706","1,289","12","1","700","576"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","4707","2,133","20","0","1,069","1,044"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","4708","2,075","33","0","1,046","996"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","4709","406","3","0","214","189"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","4710","451","1","0","216","234"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","4801","179","1","0","93","85"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","4802","1,730","33","0","889","808"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","4803","960","16","0","452","492"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","4804","1,773","35","0","869","869"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","4805","63","5","0","30","28"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","4806","2,118","22","0","1,022","1,074"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","4807","123","1","0","68","54"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","4808","772","13","0","413","346"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","4809","7","0","0","5","2"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","4901","34","1","0","19","14"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","4902","161","3","0","88","70"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","4903","1,678","24","1","786","867"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","4904","463","5","0","208","250"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","4905","2,536","44","0","1,270","1,222"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","4906","733","11","0","376","346"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","4907","1,380","19","0","669","692"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","4908","2,257","20","0","1,079","1,158"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","4909","1,317","17","0","624","676"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","4910","86","2","0","40","44"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","5001","26","0","0","9","17"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","5002","1,844","24","0","842","978"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","5003","143","0","0","66","77"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","5004","1,520","16","0","795","709"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","5005","2,440","36","0","1,204","1,200"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","5006","2,647","35","0","1,418","1,194"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","5007","2,291","40","0","1,118","1,133"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","5008","2,428","35","0","1,217","1,176"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","5009","99","1","0","62","36"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","5201","943","12","0","502","429"
"750.00","Judge of the Circuit Court, 4th District, Position 29 (Vote for 1)","12","Write-in","5202","1,994","24","0","1,149","821"
"760.00","Judge of the Circuit Court, 4th District, Position 30 (Vote for 1)","13","Ben N Souede","2801","3,847","1,757","0","2,061","29"
"760.00","Judge of the Circuit Court, 4th District, Position 30 (Vote for 1)","13","Ben N Souede","2802","638","291","0","344","3"
"760.00","Judge of the Circuit Court, 4th District, Position 30 (Vote for 1)","13","Ben N Souede","2803","1,112","591","0","516","5"
"760.00","Judge of the Circuit Court, 4th District, Position 30 (Vote for 1)","13","Ben N Souede","2804","3,765","1,772","0","1,985","8"
"760.00","Judge of the Circuit Court, 4th District, Position 30 (Vote for 1)","13","Ben N Souede","2805","4,408","2,112","0","2,272","24"
"760.00","Judge of the Circuit Court, 4th District, Position 30 (Vote for 1)","13","Ben N Souede","2806","4,297","2,080","0","2,199","18"
"760.00","Judge of the Circuit Court, 4th District, Position 30 (Vote for 1)","13","Ben N Souede","3101","931","354","0","569","8"
"760.00","Judge of the Circuit Court, 4th District, Position 30 (Vote for 1)","13","Ben N Souede","3301","645","283","0","360","2"
"760.00","Judge of the Circuit Court, 4th District, Position 30 (Vote for 1)","13","Ben N Souede","3302","3,472","1,603","0","1,846","23"
"760.00","Judge of the Circuit Court, 4th District, Position 30 (Vote for 1)","13","Ben N Souede","3303","2,913","1,496","0","1,394","23"
"760.00","Judge of the Circuit Court, 4th District, Position 30 (Vote for 1)","13","Ben N Souede","3304","4,101","1,881","0","2,201","19"
"760.00","Judge of the Circuit Court, 4th District, Position 30 (Vote for 1)","13","Ben N Souede","3305","19","6","0","13","0"
"760.00","Judge of the Circuit Court, 4th District, Position 30 (Vote for 1)","13","Ben N Souede","3306","2,154","1,148","0","982","24"
"760.00","Judge of the Circuit Court, 4th District, Position 30 (Vote for 1)","13","Ben N Souede","3307","2,280","1,163","0","1,106","11"
"760.00","Judge of the Circuit Court, 4th District, Position 30 (Vote for 1)","13","Ben N Souede","3308","1,614","748","0","849","17"
"760.00","Judge of the Circuit Court, 4th District, Position 30 (Vote for 1)","13","Ben N Souede","3401","363","195","0","167","1"
"760.00","Judge of the Circuit Court, 4th District, Position 30 (Vote for 1)","13","Ben N Souede","3402","79","42","0","37","0"
"760.00","Judge of the Circuit Court, 4th District, Position 30 (Vote for 1)","13","Ben N Souede","3801","617","292","0","322","3"
"760.00","Judge of the Circuit Court, 4th District, Position 30 (Vote for 1)","13","Ben N Souede","3802","947","504","0","436","7"
"760.00","Judge of the Circuit Court, 4th District, Position 30 (Vote for 1)","13","Ben N Souede","3803","4,579","2,230","0","2,326","23"
"760.00","Judge of the Circuit Court, 4th District, Position 30 (Vote for 1)","13","Ben N Souede","3804","1,604","799","0","792","13"
"760.00","Judge of the Circuit Court, 4th District, Position 30 (Vote for 1)","13","Ben N Souede","3805","3,114","1,650","0","1,453","11"
"760.00","Judge of the Circuit Court, 4th District, Position 30 (Vote for 1)","13","Ben N Souede","3806","52","26","0","26","0"
"760.00","Judge of the Circuit Court, 4th District, Position 30 (Vote for 1)","13","Ben N Souede","4101","1,766","792","0","963","11"
"760.00","Judge of the Circuit Court, 4th District, Position 30 (Vote for 1)","13","Ben N Souede","4102","1,492","708","0","774","10"
"760.00","Judge of the Circuit Court, 4th District, Position 30 (Vote for 1)","13","Ben N Souede","4103","2,270","1,064","0","1,197","9"
"760.00","Judge of the Circuit Court, 4th District, Position 30 (Vote for 1)","13","Ben N Souede","4104","2,944","1,281","0","1,647","16"
"760.00","Judge of the Circuit Court, 4th District, Position 30 (Vote for 1)","13","Ben N Souede","4105","3,585","1,708","0","1,859","18"
"760.00","Judge of the Circuit Court, 4th District, Position 30 (Vote for 1)","13","Ben N Souede","4201","2,431","1,113","0","1,300","18"
"760.00","Judge of the Circuit Court, 4th District, Position 30 (Vote for 1)","13","Ben N Souede","4202","4,036","1,834","0","2,180","22"
"760.00","Judge of the Circuit Court, 4th District, Position 30 (Vote for 1)","13","Ben N Souede","4203","3,469","1,542","0","1,912","15"
"760.00","Judge of the Circuit Court, 4th District, Position 30 (Vote for 1)","13","Ben N Souede","4204","3,791","1,659","0","2,105","27"
"760.00","Judge of the Circuit Court, 4th District, Position 30 (Vote for 1)","13","Ben N Souede","4205","2,864","1,245","0","1,591","28"
"760.00","Judge of the Circuit Court, 4th District, Position 30 (Vote for 1)","13","Ben N Souede","4206","2,439","1,097","0","1,321","21"
"760.00","Judge of the Circuit Court, 4th District, Position 30 (Vote for 1)","13","Ben N Souede","4207","1,936","863","0","1,060","13"
"760.00","Judge of the Circuit Court, 4th District, Position 30 (Vote for 1)","13","Ben N Souede","4208","1,976","913","0","1,048","15"
"760.00","Judge of the Circuit Court, 4th District, Position 30 (Vote for 1)","13","Ben N Souede","4301","1,776","817","0","945","14"
"760.00","Judge of the Circuit Court, 4th District, Position 30 (Vote for 1)","13","Ben N Souede","4302","2,260","1,083","0","1,150","27"
"760.00","Judge of the Circuit Court, 4th District, Position 30 (Vote for 1)","13","Ben N Souede","4303","3,300","1,529","0","1,747","24"
"760.00","Judge of the Circuit Court, 4th District, Position 30 (Vote for 1)","13","Ben N Souede","4304","3,459","1,714","0","1,725","20"
"760.00","Judge of the Circuit Court, 4th District, Position 30 (Vote for 1)","13","Ben N Souede","4305","3,866","1,862","0","1,981","23"
